"('Open', 'AAPL')","('Open', 'ABT')","('Open', 'MU')","('Open', 'SO')",PortfolioValue
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2142409.0868352936
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2120214.1319256
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2116788.427196634
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2073978.9125376944
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2101306.612837997
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2109372.4860441578
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2120006.4619615623
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2126153.999907381
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2166246.5067316433
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2178963.1979141915
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2179601.1302379067
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2203621.3395521836
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2207133.2177700032
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2222403.917344102
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2216803.5765176644
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2208143.2235044716
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2199719.1449652147
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2203893.823945654
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2180267.5265295436
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2152934.428783241
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2180551.4896679893
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2187708.052533555
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2218036.0787522774
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2217415.240885749
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2192413.3360903193
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2174787.9264390343
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2178467.4775997596
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2157454.903917825
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2114982.3076694356
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2169176.1303956476
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2209605.5421583424
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2229769.554999929
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2184344.367828198
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2130326.0980630917
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2168878.217509266
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2188913.9259221638
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2234111.532721192
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2203828.91654887
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2247162.371934454
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2241553.1424416006
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2199796.786302147
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2218921.826499931
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2206827.2722361176
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2182208.235783579
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2148188.7498172023
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2175035.771397889
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2076233.2713100426
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2035755.4904678217
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1995737.3700385042
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1945099.2874678907
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1939284.1871715572
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2020235.2288949138
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2039740.1757372962
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2111399.567954789
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2165155.6329926816
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2135933.513947079
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2142514.5967612322
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2178679.0982815754
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2192034.049225336
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2207013.1007199697
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2178712.129670184
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2252610.0710714175
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2250009.2821197053
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2245892.7720448873
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2270652.6072797673
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2261785.314496136
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2259780.7278862437
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2236048.9932603915
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2257605.352662027
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2261792.1643776535
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2261700.2009992655
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2268245.6133931987
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2210056.1932066823
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2226187.6195089146
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2247643.976443383
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2228243.1628374653
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2283472.856834909
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2292699.578365959
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2323627.6446078033
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2315016.6201398475
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2363062.2592650508
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2362893.0123729263
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2343297.1183128385
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2385871.317869502
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2401798.6335751303
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2397749.2523985165
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2407929.1062125927
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2354233.5214461354
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2374161.7749817492
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2343309.2601013808
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2325045.494257083
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2307123.5903129485
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2234135.1025391524
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2246448.3400105243
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2330779.122017034
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2361047.870872447
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2367022.7996865367
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2377966.1836110773
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2371659.4437906337
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2373474.237968376
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2375905.6807313086
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2381815.897927297
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2384838.0865752804
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2366032.8317427053
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2336475.7828207035
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2320899.524752402
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2226734.207531174
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2274554.679814315
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2330562.338179473
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2273850.478551849
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2256350.8212210843
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2171906.841360813
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2176338.3736308324
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2119471.4849169664
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2153792.715666581
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2136311.2661693087
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2179942.8550975504
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2199134.3548417464
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2168382.561476578
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2167947.6789885885
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2154112.528456417
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2124945.4083960284
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2167998.8393652104
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2151246.188230489
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2137731.4573550113
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2150005.7065898757
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2161445.165267204
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2178177.2527771983
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2140710.952914568
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2140440.3832856664
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2218417.827538376
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2221301.9141088156
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2262670.4270754624
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2291295.635532683
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2294747.1910584983
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2292248.1929885694
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2282891.5949273724
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2306832.1895807195
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2243101.5610810146
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2266862.186671752
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2259157.3106472315
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2278881.014902247
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2279568.3355969554
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2249082.2186258165
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2218210.852291258
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2208371.497968294
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2206814.0002063275
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2165232.554061903
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2146679.339431494
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2139492.1458482775
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2109930.1444268194
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2160195.9046021863
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2196753.0873256647
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2156965.6127460883
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2155121.9474189496
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2172148.662747867
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2185228.510573746
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2186659.8745185407
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2169149.733780016
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2153314.212500475
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2057739.6834629113
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2108903.9726497093
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2109895.8403449864
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2110643.9548451905
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2129749.9002238535
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2074623.403296975
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2119220.0165726454
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2087328.4998857784
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2113118.0548503995
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2152516.797779172
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2156452.1943540256
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2139069.628931112
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2156382.1402678946
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2147924.791612299
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2134777.535369437
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2152007.010259
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2172096.0789636676
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2188852.404478955
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2227733.781147993
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2259150.8843391347
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2238671.2880049255
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2222221.663367561
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2194515.117042449
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2189833.30861749
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2166445.575001532
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2197148.7242697105
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2172552.332763798
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2166703.6479561
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2141099.288670063
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2139754.9849321307
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2134462.2266370757
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2145340.8663883707
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2141041.8399926564
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2144732.767021314
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2140049.942131903
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2129974.599042812
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2157250.6403682274
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2149411.464469262
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2155063.6537471465
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2180431.5350982426
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2183533.7592038764
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2214006.6203567088
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2229832.7585529387
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2202492.246426722
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2215537.1639582245
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2208533.9795894357
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2165603.1732055997
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2161006.7233202336
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2136505.436283224
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2115640.4491250403
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2096229.7881208784
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2090456.1738372603
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2082105.349209276
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2041097.9608487897
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2029074.993462115
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2048696.4460092802
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2067041.7902794993
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2099437.0779110533
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2072763.2169419448
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2099193.4280205276
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2077929.6834233839
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2066008.4100368535
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1897017.1002994333
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1854841.1172878114
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1832700.4522446822
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1838426.100874611
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1835253.5469899932
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1821368.4139634124
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1804511.7464491935
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1792078.4550730255
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1788669.1491039358
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1758590.9774552549
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1790515.4411953134
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1884020.13221076
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1871715.9026889056
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1859816.226294806
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1867742.5655586743
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1903282.6860168285
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1842613.1547905342
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1826715.2163201396
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1843596.6453865257
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1819638.949284996
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1840290.3960094634
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1920044.155992584
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1908427.9163107919
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1923720.2949880061
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1852586.810032745
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1877911.912680737
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1882657.0425132008
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1861893.6779124558
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1836076.7969781584
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1842909.6815042046
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1841003.2506791188
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1797167.8038982619
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1819390.7874949696
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1792300.002556838
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1730625.782374664
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1763662.1132312273
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1721259.3607393717
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1587002.5739797135
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1496866.0858484556
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1577166.680107339
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1529805.2452527478
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1561197.3351259585
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1647805.1978816355
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1635985.8478888106
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1600219.080391594
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1616533.0621943616
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1635433.9337236586
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1612208.9572639216
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1676991.730759789
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1707157.4533433684
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1629395.4077896725
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1641656.2043363312
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1644813.7750599321
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1636831.2379012157
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1626869.4044665464
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1639042.1487902126
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1605638.2570090238
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1582856.0382808861
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1554308.2015051718
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1552370.635139033
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1511547.7766544318
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1543262.0747002605
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1482334.4193513528
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1434695.10124723
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1468935.9429197423
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1491302.130201873
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1500895.0932498346
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1580675.5584146883
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1637089.550755897
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1658088.311950439
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1663422.6263097308
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1680053.1536436907
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1687449.0434011023
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1640851.6331717728
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1685074.4346748763
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1691619.6443929966
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1709064.2640597878
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1690370.0460800137
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1714152.6609694615
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1614233.3913893115
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1607361.7709061054
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1652899.01163182
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1666753.0158676158
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1634906.4653530412
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1656646.9914877978
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1669500.8244801634
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1658826.7105960755
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1682505.6962013594
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1698447.3494087958
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1752366.2833658585
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1714565.6672394262
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1657916.9551939154
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1664593.5953976132
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1626096.168784024
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1634815.0630562229
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1597284.9135814311
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1574091.1710301784
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1564238.0634728472
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1586061.0969067179
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1606469.1041103068
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1657239.466524657
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1633416.6725821372
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1600275.4840763411
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1614527.467607647
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1623101.9681612714
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1625546.910388032
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1652371.0369031166
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1672037.0487560537
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1643371.6933466322
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1605040.9939767427
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1616191.0175985957
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1572800.744878033
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1573477.133344111
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1551399.2375998273
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1547693.4730405177
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1548106.6290915487
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1525763.4912741205
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1568070.8804109036
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1589386.0333076983
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1555256.139631958
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1542761.4046113475
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1565144.5482370483
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1516884.5941506627
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1546979.7720054537
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1560253.2954506525
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1561106.6222971887
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1566580.9838602007
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1544607.5858090199
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1509787.8438711134
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1525155.796252892
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1517848.3621214032
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1473050.5919253242
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1471980.1349913713
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1430917.4898230706
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1399995.2764313421
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1411665.0002083315
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1353605.93828859
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1304485.4959807862
