NVDA,LLY,JPM,CAT,PortfolioValue
0.25,0.25,0.25,0.25,11511361.96052047
0.25,0.25,0.25,0.25,11569650.302228095
0.25,0.25,0.25,0.25,11478213.692595677
0.25,0.25,0.25,0.25,11468165.339277906
0.25,0.25,0.25,0.25,11440392.80397454
0.25,0.25,0.25,0.25,11408196.869545393
0.25,0.25,0.25,0.25,11518453.323396767
0.25,0.25,0.25,0.25,11618326.577945149
0.25,0.25,0.25,0.25,11617825.030309113
0.25,0.25,0.25,0.25,11636184.309114134
0.25,0.25,0.25,0.25,11766400.808184514
0.25,0.25,0.25,0.25,12039785.511858627
0.25,0.25,0.25,0.25,12082900.909159658
0.25,0.25,0.25,0.25,12164003.91563627
0.25,0.25,0.25,0.25,12067797.540837463
0.25,0.25,0.25,0.25,12103584.893637752
0.25,0.25,0.25,0.25,12068861.391460268
0.25,0.25,0.25,0.25,12051640.088206127
0.25,0.25,0.25,0.25,12084811.303024676
0.25,0.25,0.25,0.25,12089002.251830712
0.25,0.25,0.25,0.25,12188220.936180321
0.25,0.25,0.25,0.25,12231242.397531843
0.25,0.25,0.25,0.25,12269526.779615425
0.25,0.25,0.25,0.25,12317419.149540212
0.25,0.25,0.25,0.25,12369244.774072962
0.25,0.25,0.25,0.25,12384255.662405765
0.25,0.25,0.25,0.25,12433257.06643498
0.25,0.25,0.25,0.25,12516063.293233663
0.25,0.25,0.25,0.25,12549651.70889802
0.25,0.25,0.25,0.25,12585917.842909915
0.25,0.25,0.25,0.25,12642412.147712
0.25,0.25,0.25,0.25,12716580.337287948
0.25,0.25,0.25,0.25,12772098.406756982
0.25,0.25,0.25,0.25,12790134.186316814
0.25,0.25,0.25,0.25,12688169.876511998
0.25,0.25,0.25,0.25,12880379.902704367
0.25,0.25,0.25,0.25,12926634.5118462
0.25,0.25,0.25,0.25,13122522.087492839
0.25,0.25,0.25,0.25,13045596.916748578
0.25,0.25,0.25,0.25,12955839.707811475
0.25,0.25,0.25,0.25,12986607.596922418
0.25,0.25,0.25,0.25,13040685.125633748
0.25,0.25,0.25,0.25,13043316.04240677
0.25,0.25,0.25,0.25,13058637.87366672
0.25,0.25,0.25,0.25,13032116.578501398
0.25,0.25,0.25,0.25,13066270.584376993
0.25,0.25,0.25,0.25,13104592.340336954
0.25,0.25,0.25,0.25,13146459.79045707
0.25,0.25,0.25,0.25,13104634.299408955
0.25,0.25,0.25,0.25,12950508.810920063
0.25,0.25,0.25,0.25,13058865.551198408
0.25,0.25,0.25,0.25,13065730.766151924
0.25,0.25,0.25,0.25,13095150.08768029
0.25,0.25,0.25,0.25,13003876.849045787
0.25,0.25,0.25,0.25,13063851.294741534
0.25,0.25,0.25,0.25,13086070.729876557
0.25,0.25,0.25,0.25,13096589.293077255
0.25,0.25,0.25,0.25,13242637.763151452
0.25,0.25,0.25,0.25,13261025.825231023
0.25,0.25,0.25,0.25,13237836.322817924
0.25,0.25,0.25,0.25,13242779.439429367
0.25,0.25,0.25,0.25,13231473.651829934
0.25,0.25,0.25,0.25,13310949.012599912
0.25,0.25,0.25,0.25,13251005.289742468
0.25,0.25,0.25,0.25,13311798.045221256
0.25,0.25,0.25,0.25,13496188.710944586
0.25,0.25,0.25,0.25,13076637.771526089
0.25,0.25,0.25,0.25,13115143.870263014
0.25,0.25,0.25,0.25,13135684.632158253
0.25,0.25,0.25,0.25,13309456.37673892
0.25,0.25,0.25,0.25,13361305.430672243
0.25,0.25,0.25,0.25,13395258.7728361
0.25,0.25,0.25,0.25,13381894.625282988
0.25,0.25,0.25,0.25,13427791.651702728
0.25,0.25,0.25,0.25,13374985.98217447
0.25,0.25,0.25,0.25,13511231.384380566
0.25,0.25,0.25,0.25,13612923.090596894
0.25,0.25,0.25,0.25,13695355.390568746
0.25,0.25,0.25,0.25,13641505.672193103
0.25,0.25,0.25,0.25,13678443.860339578
0.25,0.25,0.25,0.25,13638417.98932155
0.25,0.25,0.25,0.25,13705586.963149667
0.25,0.25,0.25,0.25,13776695.472285353
0.25,0.25,0.25,0.25,13799690.892731272
0.25,0.25,0.25,0.25,13717128.027553735
0.25,0.25,0.25,0.25,13854262.793610364
0.25,0.25,0.25,0.25,14127132.186437983
0.25,0.25,0.25,0.25,14217327.168763073
0.25,0.25,0.25,0.25,14394427.727322804
0.25,0.25,0.25,0.25,14471451.123670494
0.25,0.25,0.25,0.25,14396844.581343807
0.25,0.25,0.25,0.25,14593704.758775003
0.25,0.25,0.25,0.25,14685675.142767796
0.25,0.25,0.25,0.25,14726271.185064236
0.25,0.25,0.25,0.25,14601974.831886737
0.25,0.25,0.25,0.25,14694373.75880435
0.25,0.25,0.25,0.25,14830036.37054212
0.25,0.25,0.25,0.25,14715867.907784428
0.25,0.25,0.25,0.25,14956963.559300326
0.25,0.25,0.25,0.25,15019592.196168482
0.25,0.25,0.25,0.25,15076862.326801198
0.25,0.25,0.25,0.25,14972083.661412103
0.25,0.25,0.25,0.25,15072201.76765155
0.25,0.25,0.25,0.25,14905868.637463005
0.25,0.25,0.25,0.25,15077307.68614005
0.25,0.25,0.25,0.25,14674703.730027188
0.25,0.25,0.25,0.25,14678743.879270602
0.25,0.25,0.25,0.25,14236291.139642976
0.25,0.25,0.25,0.25,13340147.36993053
0.25,0.25,0.25,0.25,14114157.372822542
0.25,0.25,0.25,0.25,14169429.609500654
0.25,0.25,0.25,0.25,13893939.437261134
0.25,0.25,0.25,0.25,14066484.34117502
0.25,0.25,0.25,0.25,13895120.807534
0.25,0.25,0.25,0.25,14028029.442702673
0.25,0.25,0.25,0.25,14613580.298512204
0.25,0.25,0.25,0.25,14602061.70175172
0.25,0.25,0.25,0.25,14493276.567668572
0.25,0.25,0.25,0.25,14592112.625373418
0.25,0.25,0.25,0.25,14478121.312822273
0.25,0.25,0.25,0.25,14594117.169039061
0.25,0.25,0.25,0.25,14874535.55777864
0.25,0.25,0.25,0.25,14923655.38156273
0.25,0.25,0.25,0.25,14800660.230573928
0.25,0.25,0.25,0.25,14398092.219149532
0.25,0.25,0.25,0.25,13954610.384566534
0.25,0.25,0.25,0.25,13976515.189379368
0.25,0.25,0.25,0.25,14380777.58323931
0.25,0.25,0.25,0.25,14184194.318906916
0.25,0.25,0.25,0.25,14390786.981465954
0.25,0.25,0.25,0.25,14593917.739858935
0.25,0.25,0.25,0.25,14796534.590308234
0.25,0.25,0.25,0.25,14789943.836336099
0.25,0.25,0.25,0.25,14687658.546965905
0.25,0.25,0.25,0.25,14587675.723851906
0.25,0.25,0.25,0.25,14637298.137212865
0.25,0.25,0.25,0.25,14643652.633750454
0.25,0.25,0.25,0.25,14453413.506103698
0.25,0.25,0.25,0.25,14575288.793520983
0.25,0.25,0.25,0.25,14403380.874857437
0.25,0.25,0.25,0.25,14099025.910706593
0.25,0.25,0.25,0.25,13950129.399174795
0.25,0.25,0.25,0.25,14224262.916703558
0.25,0.25,0.25,0.25,13725475.215311717
0.25,0.25,0.25,0.25,13777090.502350213
0.25,0.25,0.25,0.25,13874221.353086809
0.25,0.25,0.25,0.25,13742228.77823282
0.25,0.25,0.25,0.25,13418338.764726885
0.25,0.25,0.25,0.25,14023224.36177304
0.25,0.25,0.25,0.25,13782047.984896317
0.25,0.25,0.25,0.25,13695364.808352709
0.25,0.25,0.25,0.25,13968864.505931528
0.25,0.25,0.25,0.25,14004438.98320551
0.25,0.25,0.25,0.25,14103187.496171739
0.25,0.25,0.25,0.25,14451321.672666788
0.25,0.25,0.25,0.25,14266904.526631627
0.25,0.25,0.25,0.25,14351375.130145116
0.25,0.25,0.25,0.25,14369616.077339156
0.25,0.25,0.25,0.25,14239615.42243606
0.25,0.25,0.25,0.25,14327997.38003099
0.25,0.25,0.25,0.25,14293014.782639412
0.25,0.25,0.25,0.25,14424651.822146324
0.25,0.25,0.25,0.25,13898651.245959887
0.25,0.25,0.25,0.25,14025512.18839592
0.25,0.25,0.25,0.25,14166047.649715055
0.25,0.25,0.25,0.25,14147923.414275687
0.25,0.25,0.25,0.25,13913849.637986658
0.25,0.25,0.25,0.25,13876476.293266589
0.25,0.25,0.25,0.25,13812224.907956196
0.25,0.25,0.25,0.25,13798573.604881389
0.25,0.25,0.25,0.25,14232789.641489413
0.25,0.25,0.25,0.25,14399446.10732204
0.25,0.25,0.25,0.25,14523105.77740198
0.25,0.25,0.25,0.25,14759101.260172091
0.25,0.25,0.25,0.25,14831712.385178724
0.25,0.25,0.25,0.25,14966609.656351676
0.25,0.25,0.25,0.25,14874520.963575238
0.25,0.25,0.25,0.25,14665216.442489088
0.25,0.25,0.25,0.25,14700110.895423356
0.25,0.25,0.25,0.25,14772373.316428024
0.25,0.25,0.25,0.25,14909160.192574842
0.25,0.25,0.25,0.25,14830891.219592007
0.25,0.25,0.25,0.25,14648732.261650497
0.25,0.25,0.25,0.25,14850493.096393604
0.25,0.25,0.25,0.25,14803772.888822183
0.25,0.25,0.25,0.25,14672972.028679071
0.25,0.25,0.25,0.25,14686163.059232982
0.25,0.25,0.25,0.25,14781575.933522154
0.25,0.25,0.25,0.25,14839256.332810203
0.25,0.25,0.25,0.25,14946653.15014096
0.25,0.25,0.25,0.25,14976003.074151285
0.25,0.25,0.25,0.25,14954831.454204762
0.25,0.25,0.25,0.25,15234926.305660475
0.25,0.25,0.25,0.25,15104651.973189235
0.25,0.25,0.25,0.25,15144954.009559084
0.25,0.25,0.25,0.25,15151093.111897666
0.25,0.25,0.25,0.25,15159340.22334161
0.25,0.25,0.25,0.25,15136302.199164089
0.25,0.25,0.25,0.25,14959092.819126846
0.25,0.25,0.25,0.25,14857773.620884286
0.25,0.25,0.25,0.25,14744765.17766162
0.25,0.25,0.25,0.25,14793297.830219911
0.25,0.25,0.25,0.25,14691632.360722475
0.25,0.25,0.25,0.25,14622963.196080446
0.25,0.25,0.25,0.25,14324537.697045065
0.25,0.25,0.25,0.25,14175936.939850703
0.25,0.25,0.25,0.25,14150066.420377143
0.25,0.25,0.25,0.25,13924439.148924809
0.25,0.25,0.25,0.25,14249684.363248846
0.25,0.25,0.25,0.25,13907663.64167374
0.25,0.25,0.25,0.25,14219974.001708262
0.25,0.25,0.25,0.25,14123139.446158184
0.25,0.25,0.25,0.25,14127692.136479968
0.25,0.25,0.25,0.25,14367993.279754093
0.25,0.25,0.25,0.25,14635027.522417283
0.25,0.25,0.25,0.25,14470656.218437133
0.25,0.25,0.25,0.25,14529690.422575336
0.25,0.25,0.25,0.25,14621172.945852924
0.25,0.25,0.25,0.25,14625841.51681672
0.25,0.25,0.25,0.25,14608617.99469912
0.25,0.25,0.25,0.25,14769881.059432523
0.25,0.25,0.25,0.25,14802934.152201112
0.25,0.25,0.25,0.25,14716760.029475592
0.25,0.25,0.25,0.25,14645372.776386714
0.25,0.25,0.25,0.25,14925432.135839261
0.25,0.25,0.25,0.25,14964598.547230426
0.25,0.25,0.25,0.25,15259082.124628669
0.25,0.25,0.25,0.25,15378725.494629866
0.25,0.25,0.25,0.25,15435843.611706188
0.25,0.25,0.25,0.25,15302552.581334861
0.25,0.25,0.25,0.25,15343106.742317796
0.25,0.25,0.25,0.25,15075437.587542921
0.25,0.25,0.25,0.25,15324962.205605892
0.25,0.25,0.25,0.25,15406748.786943544
0.25,0.25,0.25,0.25,15617031.165608171
0.25,0.25,0.25,0.25,15668469.338288069
0.25,0.25,0.25,0.25,15654071.19310186
0.25,0.25,0.25,0.25,15428052.529727614
0.25,0.25,0.25,0.25,15426825.80521774
0.25,0.25,0.25,0.25,15449476.566433
0.25,0.25,0.25,0.25,15414719.37513901
0.25,0.25,0.25,0.25,15477368.831999587
0.25,0.25,0.25,0.25,15454871.723121597
0.25,0.25,0.25,0.25,15465423.17363845
0.25,0.25,0.25,0.25,15571697.156949997
0.25,0.25,0.25,0.25,15614697.440817632
0.25,0.25,0.25,0.25,15718039.589183524
0.25,0.25,0.25,0.25,15794710.771958409
0.25,0.25,0.25,0.25,15962137.5402465
0.25,0.25,0.25,0.25,16129452.40134273
0.25,0.25,0.25,0.25,16031769.620818969
0.25,0.25,0.25,0.25,16044566.10879869
0.25,0.25,0.25,0.25,15941953.502184851
0.25,0.25,0.25,0.25,15957722.548959782
0.25,0.25,0.25,0.25,16017367.300280236
0.25,0.25,0.25,0.25,16015455.01717543
0.25,0.25,0.25,0.25,15880604.798795335
0.25,0.25,0.25,0.25,16066450.065673098
0.25,0.25,0.25,0.25,15948372.227683017
0.25,0.25,0.25,0.25,15953924.427469254
0.25,0.25,0.25,0.25,16029298.071128344
0.25,0.25,0.25,0.25,16137452.162742874
0.25,0.25,0.25,0.25,16084809.416621951
0.25,0.25,0.25,0.25,16154349.89140783
0.25,0.25,0.25,0.25,16216304.352365496
0.25,0.25,0.25,0.25,16420778.955953239
0.25,0.25,0.25,0.25,16490178.291782025
0.25,0.25,0.25,0.25,16344850.944760446
0.25,0.25,0.25,0.25,16369091.468038848
0.25,0.25,0.25,0.25,16360025.994161937
0.25,0.25,0.25,0.25,16301195.944037156
0.25,0.25,0.25,0.25,16288923.323480258
0.25,0.25,0.25,0.25,16527015.053222174
0.25,0.25,0.25,0.25,16544090.795150174
0.25,0.25,0.25,0.25,16755174.385385184
0.25,0.25,0.25,0.25,16964943.68158855
0.25,0.25,0.25,0.25,16885311.75465664
0.25,0.25,0.25,0.25,16554020.657754254
0.25,0.25,0.25,0.25,16571630.970585324
0.25,0.25,0.25,0.25,16404345.784116138
0.25,0.25,0.25,0.25,15746026.117512722
0.25,0.25,0.25,0.25,15666132.980906516
0.25,0.25,0.25,0.25,15560423.194707813
0.25,0.25,0.25,0.25,15511937.662701206
0.25,0.25,0.25,0.25,15689612.106710767
0.25,0.25,0.25,0.25,15697818.4902156
0.25,0.25,0.25,0.25,15460032.630852278
0.25,0.25,0.25,0.25,15180696.37377782
0.25,0.25,0.25,0.25,14448139.028844068
0.25,0.25,0.25,0.25,14446471.576437507
0.25,0.25,0.25,0.25,13751155.714707581
0.25,0.25,0.25,0.25,13793335.860279959
0.25,0.25,0.25,0.25,14004258.465573393
0.25,0.25,0.25,0.25,13653394.830464149
0.25,0.25,0.25,0.25,14389692.499083215
0.25,0.25,0.25,0.25,14554326.147499781
0.25,0.25,0.25,0.25,14768981.259812472
0.25,0.25,0.25,0.25,14719292.953065703
0.25,0.25,0.25,0.25,14632259.68485937
0.25,0.25,0.25,0.25,14863175.739453077
0.25,0.25,0.25,0.25,14944305.114236826
0.25,0.25,0.25,0.25,14739674.676066412
0.25,0.25,0.25,0.25,14698308.224254388
0.25,0.25,0.25,0.25,14483937.731371423
0.25,0.25,0.25,0.25,14770266.782909056
0.25,0.25,0.25,0.25,14346150.904058892
0.25,0.25,0.25,0.25,13984910.376831392
0.25,0.25,0.25,0.25,14019544.611361254
0.25,0.25,0.25,0.25,13327565.486161351
0.25,0.25,0.25,0.25,13770683.459646389
0.25,0.25,0.25,0.25,13349546.218111949
0.25,0.25,0.25,0.25,13561766.4188059
0.25,0.25,0.25,0.25,13682908.932817422
0.25,0.25,0.25,0.25,13971952.890612645
0.25,0.25,0.25,0.25,14194612.668289624
0.25,0.25,0.25,0.25,14181940.520545179
0.25,0.25,0.25,0.25,14950924.09172608
0.25,0.25,0.25,0.25,14730770.402749043
0.25,0.25,0.25,0.25,13699218.835800573
0.25,0.25,0.25,0.25,13975223.880478932
0.25,0.25,0.25,0.25,13380591.674409619
0.25,0.25,0.25,0.25,13779838.521976894
0.25,0.25,0.25,0.25,13552807.578634866
0.25,0.25,0.25,0.25,13597144.851789068
0.25,0.25,0.25,0.25,13372980.443923447
0.25,0.25,0.25,0.25,13322346.784755005
0.25,0.25,0.25,0.25,13235448.31676984
0.25,0.25,0.25,0.25,13249840.705246514
0.25,0.25,0.25,0.25,12859991.650190288
0.25,0.25,0.25,0.25,12821119.74637977
0.25,0.25,0.25,0.25,12375632.64692341
0.25,0.25,0.25,0.25,12351166.615746068
0.25,0.25,0.25,0.25,12671304.482418347
0.25,0.25,0.25,0.25,13029729.282039652
0.25,0.25,0.25,0.25,13115081.375350513
0.25,0.25,0.25,0.25,12891061.0103931
0.25,0.25,0.25,0.25,13117319.192576107
0.25,0.25,0.25,0.25,12961505.437307037
0.25,0.25,0.25,0.25,13311716.525265863
0.25,0.25,0.25,0.25,13680499.962257829
0.25,0.25,0.25,0.25,13592660.32918436
0.25,0.25,0.25,0.25,13520372.726230392
0.25,0.25,0.25,0.25,13588662.139953218
0.25,0.25,0.25,0.25,13588209.784341587
0.25,0.25,0.25,0.25,13714472.327801118
0.25,0.25,0.25,0.25,13870790.12211386
0.25,0.25,0.25,0.25,13773541.23654764
0.25,0.25,0.25,0.25,14083591.956195408
0.25,0.25,0.25,0.25,14104448.239088211
0.25,0.25,0.25,0.25,14003993.485544784
0.25,0.25,0.25,0.25,13989360.097574249
0.25,0.25,0.25,0.25,14103594.714093918
0.25,0.25,0.25,0.25,13431491.252462218
0.25,0.25,0.25,0.25,13407813.920557784
0.25,0.25,0.25,0.25,13475081.688063111
0.25,0.25,0.25,0.25,13620306.613656472
0.25,0.25,0.25,0.25,13988569.3251592
0.25,0.25,0.25,0.25,13971911.160506176
0.25,0.25,0.25,0.25,14078765.090869833
0.25,0.25,0.25,0.25,14047297.43782522
0.25,0.25,0.25,0.25,13984803.384374287
0.25,0.25,0.25,0.25,13710409.645348735
0.25,0.25,0.25,0.25,13821778.219638303
0.25,0.25,0.25,0.25,13859593.60554644
0.25,0.25,0.25,0.25,14152896.566590063
0.25,0.25,0.25,0.25,14084999.895920338
0.25,0.25,0.25,0.25,14495370.407578824
0.25,0.25,0.25,0.25,14433941.26674574
0.25,0.25,0.25,0.25,14524741.349145206
0.25,0.25,0.25,0.25,14641514.584575968
0.25,0.25,0.25,0.25,14617263.71556082
0.25,0.25,0.25,0.25,14826780.068528036
0.25,0.25,0.25,0.25,14565964.837459642
0.25,0.25,0.25,0.25,14598165.69315273
0.25,0.25,0.25,0.25,14609011.5024827
0.25,0.25,0.25,0.25,14700578.531396588
0.25,0.25,0.25,0.25,14827534.228233859
0.25,0.25,0.25,0.25,14676525.686111994
0.25,0.25,0.25,0.25,14663426.594127731
0.25,0.25,0.25,0.25,14372265.139015343
0.25,0.25,0.25,0.25,14094176.911038492
0.25,0.25,0.25,0.25,14244903.779034859
0.25,0.25,0.25,0.25,14572669.471392892
0.25,0.25,0.25,0.25,14651159.315056203
0.25,0.25,0.25,0.25,14752819.47255636
0.25,0.25,0.25,0.25,14721171.050443796
0.25,0.25,0.25,0.25,14838567.083103431
0.25,0.25,0.25,0.25,15044522.62816861
0.25,0.25,0.25,0.25,15098912.715094808
0.25,0.25,0.25,0.25,14894924.0987467
0.25,0.25,0.25,0.25,15072018.444416054
0.25,0.25,0.25,0.25,14745804.225706894
0.25,0.25,0.25,0.25,14965316.73855664
0.25,0.25,0.25,0.25,14943267.108523292
0.25,0.25,0.25,0.25,14883739.748878883
0.25,0.25,0.25,0.25,15040881.965728689
0.25,0.25,0.25,0.25,15285943.790473383
0.25,0.25,0.25,0.25,15396839.484102502
0.25,0.25,0.25,0.25,15471973.478238566
0.25,0.25,0.25,0.25,15445220.182662169
0.25,0.25,0.25,0.25,15561081.087972295
0.25,0.25,0.25,0.25,15499955.4496858
0.25,0.25,0.25,0.25,15484154.050452836
0.25,0.25,0.25,0.25,15444231.667702032
0.25,0.25,0.25,0.25,15517048.390766378
0.25,0.25,0.25,0.25,15718701.06203511
0.25,0.25,0.25,0.25,15675199.505578345
0.25,0.25,0.25,0.25,15574537.37429676
0.25,0.25,0.25,0.25,15622061.288437545
0.25,0.25,0.25,0.25,15574059.009750413
0.25,0.25,0.25,0.25,15434616.025814392
0.25,0.25,0.25,0.25,15524315.639290368
0.25,0.25,0.25,0.25,15589921.152142119
0.25,0.25,0.25,0.25,15456814.517046215
0.25,0.25,0.25,0.25,15330370.06015858
0.25,0.25,0.25,0.25,15420473.773772752
0.25,0.25,0.25,0.25,15381582.547314819
0.25,0.25,0.25,0.25,15471106.890113605
0.25,0.25,0.25,0.25,15421755.506024113
0.25,0.25,0.25,0.25,15439658.235873582
0.25,0.25,0.25,0.25,15086832.261024507
0.25,0.25,0.25,0.25,15160841.721058805
0.25,0.25,0.25,0.25,14913822.67518969
0.25,0.25,0.25,0.25,14766717.580673188
0.25,0.25,0.25,0.25,14741198.077941982
0.25,0.25,0.25,0.25,14457437.841901237
0.25,0.25,0.25,0.25,14331048.698980635
0.25,0.25,0.25,0.25,14313863.108190436
0.25,0.25,0.25,0.25,14420674.361267447
0.25,0.25,0.25,0.25,14302882.468382843
0.25,0.25,0.25,0.25,14111690.12337765
0.25,0.25,0.25,0.25,14264276.43340082
0.25,0.25,0.25,0.25,14245379.72002837
0.25,0.25,0.25,0.25,14089391.975909442
0.25,0.25,0.25,0.25,14081737.260856574
0.25,0.25,0.25,0.25,13987821.121983275
0.25,0.25,0.25,0.25,13712601.757702606
0.25,0.25,0.25,0.25,13756125.242165018
0.25,0.25,0.25,0.25,13524686.969770107
0.25,0.25,0.25,0.25,13540320.934184702
0.25,0.25,0.25,0.25,13715781.929204218
0.25,0.25,0.25,0.25,14064647.143601622
0.25,0.25,0.25,0.25,13941309.98333148
0.25,0.25,0.25,0.25,14046508.721982148
0.25,0.25,0.25,0.25,14137017.19891026
0.25,0.25,0.25,0.25,14275184.392270738
0.25,0.25,0.25,0.25,14094647.795092767
0.25,0.25,0.25,0.25,14117522.21419572
0.25,0.25,0.25,0.25,13938645.067967938
0.25,0.25,0.25,0.25,13945508.580458196
0.25,0.25,0.25,0.25,14089624.790877296
0.25,0.25,0.25,0.25,14405631.59823051
0.25,0.25,0.25,0.25,14578173.24356485
0.25,0.25,0.25,0.25,14472706.379717419
0.25,0.25,0.25,0.25,14409319.769769438
0.25,0.25,0.25,0.25,14434004.763046203
0.25,0.25,0.25,0.25,14479463.506658506
0.25,0.25,0.25,0.25,14580537.957218051
0.25,0.25,0.25,0.25,14715535.90529188
0.25,0.25,0.25,0.25,15030018.217169795
0.25,0.25,0.25,0.25,14863514.10657489
0.25,0.25,0.25,0.25,14895068.213409739
0.25,0.25,0.25,0.25,14755999.500963597
0.25,0.25,0.25,0.25,14647670.029224383
0.25,0.25,0.25,0.25,14523431.195156433
0.25,0.25,0.25,0.25,14704446.289781118
0.25,0.25,0.25,0.25,14697289.39126525
0.25,0.25,0.25,0.25,14794892.345543988
0.25,0.25,0.25,0.25,14925244.586226264
0.25,0.25,0.25,0.25,14870958.121906856
0.25,0.25,0.25,0.25,14892459.21892454
0.25,0.25,0.25,0.25,14801104.163215699
0.25,0.25,0.25,0.25,14900359.917367222
0.25,0.25,0.25,0.25,14789089.801543638
0.25,0.25,0.25,0.25,14940342.813960008
0.25,0.25,0.25,0.25,14953832.317400023
0.25,0.25,0.25,0.25,14998008.704659227
0.25,0.25,0.25,0.25,14982646.60402315
0.25,0.25,0.25,0.25,14990086.48134595
0.25,0.25,0.25,0.25,14913186.996459229
0.25,0.25,0.25,0.25,14949148.807883663
0.25,0.25,0.25,0.25,14813990.265450459
0.25,0.25,0.25,0.25,14468532.583767174
0.25,0.25,0.25,0.25,14137671.894407744
0.25,0.25,0.25,0.25,14072848.170555994
0.25,0.25,0.25,0.25,13867362.445777714
0.25,0.25,0.25,0.25,14125837.016973723
0.25,0.25,0.25,0.25,14199852.519932505
0.25,0.25,0.25,0.25,13982177.855048515
0.25,0.25,0.25,0.25,13910961.923748018
0.25,0.25,0.25,0.25,13933064.372480894
0.25,0.25,0.25,0.25,13666955.570499571
0.25,0.25,0.25,0.25,13961310.241336094
0.25,0.25,0.25,0.25,14235369.30502881
0.25,0.25,0.25,0.25,14339287.350941757
0.25,0.25,0.25,0.25,14352593.135732241
0.25,0.25,0.25,0.25,14372925.785520712
0.25,0.25,0.25,0.25,14230722.649384601
0.25,0.25,0.25,0.25,14062772.893332897
0.25,0.25,0.25,0.25,14173227.146686522
0.25,0.25,0.25,0.25,13832429.28846149
0.25,0.25,0.25,0.25,14187758.278241122
0.25,0.25,0.25,0.25,14433730.941367047
0.25,0.25,0.25,0.25,14271107.72314933
0.25,0.25,0.25,0.25,14404568.124948947
0.25,0.25,0.25,0.25,14649125.60001325
0.25,0.25,0.25,0.25,14945080.928537298
0.25,0.25,0.25,0.25,14984761.669742033
0.25,0.25,0.25,0.25,14971413.14938295
0.25,0.25,0.25,0.25,15309640.743986558
0.25,0.25,0.25,0.25,15387547.62546903
0.25,0.25,0.25,0.25,15390298.904107245
0.25,0.25,0.25,0.25,15290546.017155968
0.25,0.25,0.25,0.25,15293829.974395137
0.25,0.25,0.25,0.25,15307951.539235862
0.25,0.25,0.25,0.25,15384633.562240183
0.25,0.25,0.25,0.25,15376976.6488259
0.25,0.25,0.25,0.25,15146150.826226754
0.25,0.25,0.25,0.25,15239980.911805224
0.25,0.25,0.25,0.25,14979987.568654278
0.25,0.25,0.25,0.25,15115280.731497288
0.25,0.25,0.25,0.25,15088238.763987537
0.25,0.25,0.25,0.25,15021690.882868377
0.25,0.25,0.25,0.25,15086911.105503207
0.25,0.25,0.25,0.25,14692747.134433903
0.25,0.25,0.25,0.25,14479634.326557443
0.25,0.25,0.25,0.25,14677881.158650894
0.25,0.25,0.25,0.25,14865265.604014548
0.25,0.25,0.25,0.25,14637090.657616418
0.25,0.25,0.25,0.25,14662484.291412747
0.25,0.25,0.25,0.25,14682686.788209675
0.25,0.25,0.25,0.25,15089131.266936913
0.25,0.25,0.25,0.25,15130692.397978773
0.25,0.25,0.25,0.25,15350022.159351837
0.25,0.25,0.25,0.25,15603181.269982956
0.25,0.25,0.25,0.25,15649410.109868094
0.25,0.25,0.25,0.25,15564840.767838934
0.25,0.25,0.25,0.25,15678216.46762757
0.25,0.25,0.25,0.25,15890621.465798479
0.25,0.25,0.25,0.25,15700128.262090927
0.25,0.25,0.25,0.25,15905886.944077445
0.25,0.25,0.25,0.25,15983192.854118496
0.25,0.25,0.25,0.25,16398197.968047816
0.25,0.25,0.25,0.25,16432681.437975826
0.25,0.25,0.25,0.25,16394414.998363324
0.25,0.25,0.25,0.25,16328293.402976356
0.25,0.25,0.25,0.25,16361821.1076674
0.25,0.25,0.25,0.25,16729002.094816882
0.25,0.25,0.25,0.25,16866050.613439932
0.25,0.25,0.25,0.25,16743469.47038407
0.25,0.25,0.25,0.25,16975709.88889265
0.25,0.25,0.25,0.25,16808738.77603175
0.25,0.25,0.25,0.25,16834006.66292675
0.25,0.25,0.25,0.25,16888586.541849144
0.25,0.25,0.25,0.25,16708992.97528295
0.25,0.25,0.25,0.25,16701630.287229221
0.25,0.25,0.25,0.25,16744506.992321037
0.25,0.25,0.25,0.25,16693494.640725188
0.25,0.25,0.25,0.25,16926182.661741715
0.25,0.25,0.25,0.25,16803300.68231846
0.25,0.25,0.25,0.25,16837316.48691164
0.25,0.25,0.25,0.25,16928758.387067374
0.25,0.25,0.25,0.25,17143703.526974466
0.25,0.25,0.25,0.25,17331631.433934573
0.25,0.25,0.25,0.25,17283039.02865175
0.25,0.25,0.25,0.25,17193243.480657972
0.25,0.25,0.25,0.25,17237630.520490907
0.25,0.25,0.25,0.25,16670520.599740857
0.25,0.25,0.25,0.25,16973997.771776583
0.25,0.25,0.25,0.25,17026644.613484472
0.25,0.25,0.25,0.25,17242816.888385
0.25,0.25,0.25,0.25,17221392.88457848
0.25,0.25,0.25,0.25,17249340.206313625
0.25,0.25,0.25,0.25,17336252.032188687
0.25,0.25,0.25,0.25,17371753.330076482
0.25,0.25,0.25,0.25,17794186.851620898
0.25,0.25,0.25,0.25,17909310.90526101
0.25,0.25,0.25,0.25,17855125.18242079
0.25,0.25,0.25,0.25,18113979.65865256
0.25,0.25,0.25,0.25,18182384.774807304
0.25,0.25,0.25,0.25,18465750.83505917
0.25,0.25,0.25,0.25,18503949.803736784
